List's Code,Word's Code,Spoken,1st Letter,Diacrtics,2nd Letter,Last Letter or Diacritics,1st Letter Code,Diacritics,2nd Letter Code,Last Letter Code or Diacritics,Last Code,Category,Syllable Code,Acronym/English,Acronym/Arabic,Syllable Description (Arabic),Syllable Description (English),Syllable Type,Commonness Score (Max. 5),Difficulty Score (Max. 5),Type of Word,Type of Word Code,Audio Clips' Links
L17,0808,____,_,_,_,_,10,____,8,8, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.36,5.00,___ ___,3.1,L17-0808.mp3
L17,0809,____,_,_,_,,16,____,2,, ,2,1,CVC, _ _ _,____ ____ __ ____ _____ ,Long/closed with short vowel,Mono,2.05,5.00,___ ___,3.2,L17-0809.mp3
L17,0810,____,_,_,_,_,22,____,2,2, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,2.14,4.75,___ ___,3.1,L17-0810.mp3
L17,0811,_____,_,_,_,_,6,____,10,20,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.32,4.75,___,2,L17-0811.mp3
L17,0812,_____,_,_,_,_,23,____,18,25,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.27,3.75,___,2,L17-0812.mp3
L17,0813,_____,_,_,_,_,18,____,24,21,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L17-0813.mp3
L17,0814,_____,_,_,_,_,18,____,28,2,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,5.00,___,2,L17-0814.mp3
L17,0815,_____,_,_,_,_,12,____,8,12,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L17-0815.mp3
L17,0816,_____,_,_,_,_,11,____,28,20,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.77,5.00,___,2,L17-0816.mp3
L17,0817,____,_,_,_,_,24,____,1,18, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,2.55,5.00,___ ___,3.1,L17-0817.mp3
L17,0818,____,_,_,_,_,25,____,1,5, ,3++,3,CVVC,_ _ _ _,____ ____ __ ____ _____,Long/closed with long vowel,Mono,2.32,5.00,___,2,L17-0818.mp3
L17,0819,_____,_,_,_,_,24,____,1,10, ,3++,3,CVVCC,_ _ _ _ _,____ ____ __ ____ _____,Long/closed with long vowel,Mono,2.18,5.00,___,2,L17-0819.mp3
L17,0820,_____,_,_,_,_,7,____,28,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,5.00,___,2,L17-0820.mp3
L17,0821,____,_,_,_,_,26,____,1,8, ,3++,3,CVVC,_ _ _ _,____ ____ __ ____ _____,Long/closed with long vowel,Mono,2.27,4.25,___,2,L17-0821.mp3
L17,0822,_____,_,_,_,_,5,____,10,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.82,4.00,___,2,L17-0822.mp3
L17,0823,_____,_,_,_,_,20,____,29,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.32,3.50,___,2,L17-0823.mp3
L17,0824,____,_,_,_,_,2,____,1,8, ,3++,3,CVVC,_ _ _ _,____ ____ __ ____ _____,Long/closed with long vowel,Mono,2.27,4.50,___ ___,3.1,L17-0824.mp3
L17,0825,_____,_,_,_,_,3,____,23,27,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.23,5.00,___,2,L17-0825.mp3
L17,0826,_____,_,_,_,_,5,____,26,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L17-0826.mp3
L17,0827,_____,_,_,_,_,31,____,4,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.14,5.00,___,2,L17-0827.mp3
L17,0828,_____,_,_,_,_,7,____,24,12,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L17-0828.mp3
L17,0829,_____,_,_,_,_,29,____,10,15,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L17-0829.mp3
L17,0830,_____,_,_,_,_,12,____,16,6,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L17-0830.mp3
L17,0831,_____,_,_,_,_,29,____,24,12,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.18,5.00,___,2,L17-0831.mp3
L17,0832,_____,_,_,_,_,21,____,16,25,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L17-0832.mp3
L17,0833,____,_,_,_,_,12,____,1,10, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.23,4.25,___ ___,3.1,L17-0833.mp3
L17,0834,____,_,_,_,_,12,____,1,21, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.23,5.00,___,2,L17-0834.mp3
L17,0835,_____,_,_,_,_,6,____,9,20,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.18,4.75,___,2,L17-0835.mp3
L17,0836,_____,_,_,_,_,27,____,14,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.05,5.00,___,2,L17-0836.mp3
L17,0837,_____,_,_,_,_,27,____,14,20,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.18,5.00,___,2,L17-0837.mp3
L17,0838,____,_,_,_,_,19,____,1,23, ,3++,3,CVVC,_ _ _ _,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.86,4.25,___,2,L17-0838.mp3
L17,0839,____,_,_,_,_,5,____,28,23, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.09,4.75,___,2,L17-0839.mp3
L17,0840,____,_,_,_,_,21,____,27,3, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.45,4.50,___,2,L17-0840.mp3
L17,0841,_____,_,_,_,_,25,____,21,14,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.05,5.00,___,2,L17-0841.mp3
L17,0842,_____,_,_,_,_,18,____,16,20,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.05,5.00,___,2,L17-0842.mp3
L17,0843,_____,_,_,_,_,2,____,27,6,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.73,5.00,___,2,L17-0843.mp3
L17,0844,_____,_,_,_,_,28,____,29,3,,3+,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.77,4.50,___ _____,3.3,L17-0844.mp3
L17,0845,_____,_,_,_,_,21,____,23,2,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.05,5.00,___,2,L17-0845.mp3
L17,0846,_____,_,_,_,_,13,____,22,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L17-0846.mp3
L17,0847,____,_,_,_,_,25,____,27,10, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.00,4.50,___,2,L17-0847.mp3
L17,0848,____,_,_,_,_,28,____,1,32, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.45,5.00,___,1,L17-0848.mp3
L17,0849,_____,_,_,_,_,13,____,29,25,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.14,5.00,___,2,L17-0849.mp3
L17,0850,_____,_,_,_,_,10,____,18,8,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,4.25,___,2,L17-0850.mp3
L18,0851,____,_,_,_,_,29,____,20,20, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.32,4.75,___,2,L18-0851.mp3
L18,0852,____,_,_,_,_,5,____,11,11, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,2.14,5.00,___ ___,3.1,L18-0852.mp3
L18,0853,____,_,_,_,_,5,____,12,12, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,2.27,5.00,___ ___,3.1,L18-0853.mp3
L18,0854,____,_,_,_,_,23,____,14,14, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.41,4.50,___,2,L18-0854.mp3
L18,0855,____,_,_,_,_,6,____,25,25, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.59,4.50,___ ___,3.1,L18-0855.mp3
L18,0856,____,_,_,_,_,8,____,2,2, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.41,4.75,___,2,L18-0856.mp3
L18,0857,____,_,_,_,,8,____,10,, ,2,1,CVC, _ _ _,____ ____ __ ____ _____ ,Long/closed with short vowel,Mono,2.41,3.50,___ ___,3.2,L18-0857.mp3
L18,0858,____,_,_,_,_,12,____,25,25, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.36,5.00,___,2,L18-0858.mp3
L18,0859,____,_,_,_,_,10,____,13,13, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___ ___,3.1,L18-0859.mp3
L18,0860,____,_,_,_,_,6,____,22,22, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.18,5.00,___ ___,3.1,L18-0860.mp3
L18,0861,_____,_,_,_,_,20,____,10,8,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,3.75,___,2,L18-0861.mp3
L18,0862,____,_,_,_,_,6,____,1,8, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.67,4.75,___ ___,3.1,L18-0862.mp3
L18,0863,_____,_,_,_,_,27,____,4,2,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.86,4.75,___,2,L18-0863.mp3
L18,0864,_____,_,_,_,_,27,____,6,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.41,5.00,___,2,L18-0864.mp3
L18,0865,_____,_,_,_,_,27,____,7,11,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.68,4.75,___,2,L18-0865.mp3
L18,0866,_____,_,_,_,_,27,____,13,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.05,5.00,___,2,L18-0866.mp3
L18,0867,_____,_,_,_,_,27,____,18,17,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.27,4.50,___,2,L18-0867.mp3
L18,0868,_____,_,_,_,_,27,____,19,8,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.36,4.50,___,2,L18-0868.mp3
L18,0869,_____,_,_,_,_,26,____,8,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.18,4.75,___,2,L18-0869.mp3
L18,0870,____,_,_,_,_,26,____,27,8, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.86,3.25,___,2,L18-0870.mp3
L18,0871,_____,_,_,_,_,25,____,2,21,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.59,3.25,___,2,L18-0871.mp3
L18,0872,_____,_,_,_,_,25,____,5,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.55,4.50,___,2,L18-0872.mp3
L18,0873,_____,_,_,_,_,25,____,9,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.55,5.00,___,2,L18-0873.mp3
L18,0874,_____,_,_,_,_,25,____,12,7,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,5.00,___,2,L18-0874.mp3
L18,0875,_____,_,_,_,_,25,____,21,2,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.36,2.75,___,2,L18-0875.mp3
L18,0876,____,_,_,_,_,2,____,1,21, ,3++,3,CVVC,_ _ _ _,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.45,5.00,___,2,L18-0876.mp3
L18,0877,_____,_,_,_,_,2,____,27,25,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.55,3.25,___,2,L18-0877.mp3
L18,0878,____,_,_,_,_,2,____,27,21, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.50,5.00,___,2,L18-0878.mp3
L18,0879,_____,_,_,_,_,2,____,28,8,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.64,4.00,___,2,L18-0879.mp3
L18,0880,_____,_,_,_,_,19,____,28,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,4.00,___,2,L18-0880.mp3
L18,0881,_____,_,_,_,_,25,____,2,13,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.59,5.00,___,2,L18-0881.mp3
L18,0882,_____,_,_,_,_,21,____,14,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,4.75,___,2,L18-0882.mp3
L18,0883,_____,_,_,_,_,5,____,2,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.27,5.00,___,2,L18-0883.mp3
L18,0884,_____,_,_,_,_,22,____,2,6,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.77,5.00,___,2,L18-0884.mp3
L18,0885,_____,_,_,_,_,22,____,28,20,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.32,5.00,___,2,L18-0885.mp3
L18,0886,_____,_,_,_,_,21,____,20,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.27,4.75,___,2,L18-0886.mp3
L18,0887,_____,_,_,_,_,10,____,12,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L18-0887.mp3
L18,0888,_____,_,_,_,_,24,____,3,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.18,5.00,___,2,L18-0888.mp3
L18,0889,_____,_,_,_,_,16,____,27,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.55,4.75,___,2,L18-0889.mp3
L18,0890,_____,_,_,_,_,25,____,20,16,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.82,5.00,___,2,L18-0890.mp3
L18,0891,_____,_,_,_,_,14,____,24,3,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.18,4.75,___,2,L18-0891.mp3
L18,0892,_____,_,_,_,_,26,____,24,12,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.14,5.00,___,2,L18-0892.mp3
L18,0893,_____,_,_,_,_,22,____,3,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.27,5.00,___,2,L18-0893.mp3
L18,0894,____,_,_,_,_,21,____,1,18, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.23,5.00,___,2,L18-0894.mp3
L18,0895,____,_,_,_,_,15,____,1,18, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.05,4.75,___ ___,3.1,L18-0895.mp3
L18,0896,_____,_,_,_,_,20,____,3,22,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.55,4.25,___,2,L18-0896.mp3
L18,0897,_____,_,_,_,_,11,____,10,18,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L18-0897.mp3
L18,0898,_____,_,_,_,_,21,____,10,16,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.67,4.25,___,2,L18-0898.mp3
L18,0899,_____,_,_,_,_,23,____,12,3,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.73,5.00,___ ___,3.1,L18-0899.mp3
L18,0900,_____,_,_,_,_,2,____,18,8,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.14,5.00,___,2,L18-0900.mp3
L19,0901,____,_,_,_,_,24,____,10,10, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.50,4.57,___ ___,3.1,L19-0901.mp3
L19,0902,____,_,_,_,_,21,____,14,14, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.27,4.78,___ ___,3.1,L19-0902.mp3
L19,0903,____,_,_,_,,12,____,10,, ,2,1,CVC, _ _ _,____ ____ __ ____ _____ ,Long/closed with short vowel,Mono,2.45,4.35,___ ___,3.2,L19-0903.mp3
L19,0904,____,_,_,_,_,6,____,8,8, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.55,5.00,___,2,L19-0904.mp3
L19,0905,____,_,_,_,_,10,____,14,14, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.27,4.57,___ ___,3.1,L19-0905.mp3
L19,0906,____,_,_,_,_,20,____,14,14, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.41,4.57,___,2,L19-0906.mp3
L19,0907,____,_,_,_,_,22,____,24,24, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.27,1.96,___,2,L19-0907.mp3
L19,0908,____,_,_,_,_,7,____,12,12, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.41,4.57,___,2,L19-0908.mp3
L19,0909,____,_,_,_,_,11,____,10,10, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.32,4.78,___,2,L19-0909.mp3
L19,0910,____,_,_,_,_,17,____,23,23, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.05,5.00,___,2,L19-0910.mp3
L19,0911,_____,_,_,_,_,6,____,21,25,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.23,3.91,___,2,L19-0911.mp3
L19,0912,_____,_,_,_,_,28,____,10,24,,3+,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.41,3.26,___ _____,3.3,L19-0912.mp3
L19,0913,_____,_,_,_,_,21,____,10,8,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,4.57,___,2,L19-0913.mp3
L19,0914,_____,_,_,_,_,5,____,10,8,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.41,4.78,___,2,L19-0914.mp3
L19,0915,_____,_,_,_,_,11,____,28,8,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.73,3.04,___,2,L19-0915.mp3
L19,0916,____,_,_,_,_,14,____,27,20, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.00,4.78,___,2,L19-0916.mp3
L19,0917,_____,_,_,_,_,12,____,21,20,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L19-0917.mp3
L19,0918,_____,_,_,_,_,25,____,10,8,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.09,5.00,___,2,L19-0918.mp3
L19,0919,_____,_,_,_,_,20,____,27,3,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.50,3.26,___,2,L19-0919.mp3
L19,0920,_____,_,_,_,_,11,____,20,3,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,3.48,___,2,L19-0920.mp3
L19,0921,_____,_,_,_,_,18,____,2,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.32,5.00,___,2,L19-0921.mp3
L19,0922,_____,_,_,_,_,12,____,28,20,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.23,4.78,___,2,L19-0922.mp3
L19,0923,_____,_,_,_,_,13,____,6,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.23,4.78,___,2,L19-0923.mp3
L19,0924,_____,_,_,_,_,15,____,10,2,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L19-0924.mp3
L19,0925,_____,_,_,_,_,5,____,9,2,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.41,5.00,___,2,L19-0925.mp3
L19,0926,_____,_,_,_,_,21,____,10,6,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.91,5.00,___,2,L19-0926.mp3
L19,0927,_____,_,_,_,_,18,____,11,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.23,4.78,___,2,L19-0927.mp3
L19,0928,_____,_,_,_,_,25,____,7,11,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.91,1.00,___,2,L19-0928.mp3
L19,0929,_____,_,_,_,_,13,____,20,16,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.32,4.57,___,2,L19-0929.mp3
L19,0930,_____,_,_,_,_,12,____,6,2,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L19-0930.mp3
L19,0931,_____,_,_,_,_,29,____,7,9,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.14,5.00,___,2,L19-0931.mp3
L19,0932,____,_,_,_,_,7,____,1,16, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,2.33,3.04,___ ___,3.1,L19-0932.mp3
L19,0933,_____,_,_,_,_,6,____,2,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L19-0933.mp3
L19,0934,_____,_,_,_,_,10,____,2,18,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L19-0934.mp3
L19,0935,_____,_,_,_,_,4,____,24,25,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.14,5.00,___,2,L19-0935.mp3
L19,0936,_____,_,_,_,_,6,____,9,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.32,4.78,___,2,L19-0936.mp3
L19,0937,_____,_,_,_,_,14,____,26,8,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.00,3.91,___,2,L19-0937.mp3
L19,0938,_____,_,_,_,_,5,____,27,20,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.41,5.00,___,2,L19-0938.mp3
L19,0939,_____,_,_,_,_,12,____,10,5,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.59,4.78,___,2,L19-0939.mp3
L19,0940,____,_,_,_,_,15,____,1,8, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.64,5.00,___,1,L19-0940.mp3
L19,0941,_____,_,_,_,_,8,____,24,5,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.41,5.00,___,2,L19-0941.mp3
L19,0942,_____,_,_,_,_,11,____,26,8,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.23,4.57,___,2,L19-0942.mp3
L19,0943,_____,_,_,_,_,12,____,24,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.86,4.35,___,2,L19-0943.mp3
L19,0944,_____,_,_,_,_,2,____,18,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.73,5.00,___,2,L19-0944.mp3
L19,0945,____,_,_,_,_,18,____,28,8, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.09,5.00,___,2,L19-0945.mp3
L19,0946,_____,_,_,_,_,21,____,10,2,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.14,4.78,___,2,L19-0946.mp3
L19,0947,_____,_,_,_,_,13,____,34,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L19-0947.mp3
L19,0948,_____,_,_,_,_,21,____,24,18,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.32,5.00,___,2,L19-0948.mp3
L19,0949,_____,_,_,_,_,20,____,3,21,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.68,3.26,___,2,L19-0949.mp3
L19,0950,_____,_,_,_,_,20,____,21,8,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.45,5.00,___,2,L19-0950.mp3
L20,0951,____,_,_,_,,24,____,10,, ,2,1,CVC, _ _ _,____ ____ __ ____ _____ ,Long/closed with short vowel,Mono,1.27,4.57,___,2,L20-0951.mp3
L20,0952,____,_,_,_,_,13,____,10,10, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,2.50,4.44,___,2,L20-0952.mp3
L20,0953,____,_,_,_,_,14,____,2,2, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.32,4.35,___ ___,3.1,L20-0953.mp3
L20,0954,____,_,_,_,_,5,____,2,2, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,2.41,4.57,___,2,L20-0954.mp3
L20,0955,____,_,_,_,_,6,____,2,2, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.05,5.00,___,2,L20-0955.mp3
L20,0956,____,_,_,_,_,6,____,2,2, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.27,4.57,___,2,L20-0956.mp3
L20,0957,____,_,_,_,_,5,____,8,8, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.14,4.78,___,2,L20-0957.mp3
L20,0958,____,_,_,_,_,15,____,2,2, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.77,4.78,___,2,L20-0958.mp3
L20,0959,_____,_,_,_,_,14,____,26,10, ,3,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.91,4.57,___,2,L20-0959.mp3
L20,0960,_____,_,_,_,_,13,____,18,2, ,3,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.50,4.57,___,2,L20-0960.mp3
L20,0961,_____,_,_,_,_,6,____,2,12,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.14,4.78,___,2,L20-0961.mp3
L20,0962,_____,_,_,_,_,21,____,8,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.27,4.78,___,2,L20-0962.mp3
L20,0963,_____,_,_,_,_,21,____,8,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.73,4.78,___,2,L20-0963.mp3
L20,0964,_____,_,_,_,_,15,____,10,18,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.45,3.48,___,2,L20-0964.mp3
L20,0965,_____,_,_,_,_,6,____,2,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L20-0965.mp3
L20,0966,_____,_,_,_,_,12,____,3,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.20,5.00,___,2,L20-0966.mp3
L20,0967,_____,_,_,_,_,14,____,28,8, ,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.33,4.57,___,2,L20-0967.mp3
L20,0968,____,_,_,_,_,5,____,27,18, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.00,4.78,___,2,L20-0968.mp3
L20,0969,_____,_,_,_,_,10,____,20,18,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.18,5.00,___,2,L20-0969.mp3
L20,0970,_____,_,_,_,_,13,____,18,2,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.73,5.00,___,2,L20-0970.mp3
L20,0971,_____,_,_,_,_,12,____,2,18,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.82,4.78,___,2,L20-0971.mp3
L20,0972,_____,_,_,_,_,18,____,13,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.91,5.00,___,2,L20-0972.mp3
